customer_id,customer_name,customer_gender,customer_age,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_tenure,customer_loyalty,latitude,longitude,total_spend,percentage_lifetime_spend_groceries,percentage_lifetime_spend_electronics,percentage_lifetime_spend_vegetables,percentage_lifetime_spend_nonalcohol_drinks,percentage_lifetime_spend_alcohol_drinks,percentage_lifetime_spend_meat,percentage_lifetime_spend_fish,percentage_lifetime_spend_hygiene,percentage_lifetime_spend_videogames,percentage_lifetime_spend_petfood,customer_education,dietary_preferences,nr_childs
33747,Harold`s Fishy,True,50,0.0,1.0,14827.0,129.0,17.0,210.0,254.0,43.0,72.0,37765.0,67.0,0.0,0.0,25.0,0.1668501726578407,18.0,1,38.9628113592972,-9.416139746170938,53367.0,0.27783081720336217,0.0024172236743261427,0.003935015283786744,0.004759494676580157,0.0008057412247753808,0.001349148097298312,0.7076469152009828,0.0012554572572081517,0.0,0.0,0,Fish and Meat,0.0
33929,Evelyn`s Fishy,False,52,1.0,1.0,14890.0,7.0,7.0,237.0,215.0,100.0,75.0,36411.0,100.0,0.0,0.0,20.0,0.4641272483588977,11.0,1,39.356219727772114,-9.381806134802009,52035.0,0.286153495502355,0.0001345248131978835,0.004554625818271199,0.004131833548220707,0.00192178304568405,0.0014413372842630374,0.6997404247640194,0.00192178304568405,0.0,0.0,0,Fish and Meat,0.0
34150,Jerry`s Fishy,True,41,1.0,1.0,16092.0,160.0,7.0,704.0,347.0,30.0,74.0,38159.0,59.0,0.0,0.0,21.0,0.2872853134942672,15.0,1,38.962334982601135,-9.416944119925557,55625.0,0.28929433001450244,0.0028764039772756892,0.012656177500013034,0.006238201125716651,0.0005393257457391918,0.0013303368394900063,0.6860043710553939,0.0010606739666204105,0.0,0.0,0,Fish and Meat,0.0
34354,Ernestine`s Fishy,False,25,0.0,1.0,13304.0,8.0,7.0,150.0,399.0,17.0,147.0,40068.0,81.0,0.0,0.0,19.0,0.5194783731831082,2.0,1,38.962567674671,-9.417842671254885,54174.0,0.2455790147341871,0.0001476722878738347,0.0027688553976344004,0.007365155357707506,0.00031380361173189873,0.0027134782896817127,0.7396166538161011,0.0014951819147225763,0.0,0.0,0,Fish and Meat,0.0
34913,Amanda`s Fishy,False,73,1.0,1.0,16840.0,280.0,8.0,391.0,302.0,118.0,42.0,36993.0,144.0,0.0,0.0,15.0,0.488625661961834,11.0,1,38.96298964421753,-9.416647458744505,55110.0,0.30557062138076185,0.0050807466737893894,0.007094899819470183,0.005479948198158556,0.0021411718125255285,0.0007621120010684084,0.6712573632267531,0.002612955432234543,0.0,0.0,0,Fish and Meat,0.0
35073,David`s Fishy,True,82,0.0,1.0,11100.0,289.0,17.0,363.0,149.0,95.0,92.0,35121.0,108.0,0.0,0.0,25.0,0.0632149721378017,10.0,1,38.96240561362727,-9.416497815928013,47317.0,0.23458794205297417,0.006107740112910769,0.007671659726597263,0.0031489732762065904,0.0020077346391921213,0.0019443324926913174,0.7422489290849105,0.0022824772740289378,0.0,0.0,0,Fish and Meat,0.0
35137,John`s Fishy,True,36,1.0,1.0,15381.0,314.0,8.0,975.0,410.0,80.0,86.0,43077.0,107.0,0.0,0.0,22.0,0.5789676862299642,14.0,1,38.96394401207525,-9.417059899893326,60430.0,0.2545258556137919,0.005196093795119345,0.016134367675927904,0.006784708458595324,0.0013238455528966485,0.0014231339693638971,0.7128411860266116,0.0017706434269992675,0.0,0.0,0,Fish and Meat,0.0
35330,Marilyn`s Fishy,False,82,1.0,1.0,11510.0,96.0,6.0,276.0,378.0,125.0,26.0,40255.0,85.0,0.0,0.0,19.0,0.8719284024743011,12.0,1,38.96256617963552,-9.41655049143228,52751.0,0.21819487437302149,0.0018198703683588238,0.0052321273090316185,0.007165739575412868,0.0023696228754672183,0.0004928815580971815,0.763113350815463,0.0016113435553177086,0.0,0.0,0,Fish and Meat,0.0
35368,Edwina`s Fishy,False,56,1.0,1.0,13869.0,110.0,7.0,270.0,323.0,65.0,90.0,35844.0,122.0,0.0,0.0,10.0,0.6267912946054081,18.0,1,38.96364279642869,-9.41754288110652,50693.0,0.27358801538910393,0.0021699244136420383,0.005326178106212277,0.006371687141876168,0.001282228062606659,0.0017753927020707587,0.7070797334780475,0.0024066434405848065,0.0,0.0,0,Fish and Meat,
35381,Cristy`s Fishy,False,32,0.0,1.0,13295.0,261.0,11.0,211.0,317.0,133.0,10.0,45791.0,48.0,0.0,0.0,8.0,0.2965245508159066,11.0,1,39.35598273280184,-9.38034550841508,60066.0,0.22133982263846058,0.004345219534309004,0.003512801999000766,0.005277527173854231,0.002214230643919914,0.00016648350706164767,0.7623446271859908,0.0007991208338959089,0.0,0.0,0,Fish and Meat,0.0
35641,Ronald`s Fishy,True,39,0.0,1.0,15270.0,67.0,6.0,314.0,193.0,43.0,157.0,40939.0,90.0,0.0,0.0,15.0,0.351142057817508,12.0,1,38.96365885765749,-9.417777850650664,57073.0,0.26755203554184365,0.0011739349300133285,0.00550172489588336,0.003381633455113021,0.0007534209252324347,0.00275086244794168,0.7173092850718754,0.0015769275179283518,0.0,0.0,0,Fish and Meat,0.0
35715,Johnnie`s Fishy,True,65,1.0,1.0,14061.0,404.0,17.0,106.0,289.0,52.0,113.0,40695.0,110.0,0.0,0.0,21.0,0.2490129173563606,18.0,1,39.35646488697937,-9.380518887037455,55830.0,0.2518537969095832,0.0072362516144990835,0.0018986204731111457,0.005176427516312463,0.0009313987226582978,0.0020240010703920703,0.7289090580496045,0.0019702665287002455,0.0,0.0,0,Fish and Meat,0.0
35848,James`s Fishy,True,77,1.0,1.0,12663.0,53.0,10.0,234.0,393.0,121.0,155.0,41016.0,0.0,0.0,0.0,10.0,0.5749680876863517,16.0,1,39.35619395002991,-9.380556734862086,54635.0,0.23177446110104125,0.0009700739507506267,0.004282968008974465,0.0071931898612263455,0.0022146971328457703,0.002837008723893342,0.7507274181884472,0.0,0.0,0.0,0,Fish and Meat,0.0
36116,Vesta`s Fishy,False,63,1.0,1.0,16646.0,32.0,,653.0,298.0,120.0,115.0,47062.0,32.0,0.0,0.0,11.0,0.1740141433843944,12.0,1,38.963465895472055,-9.41775216415622,64958.0,0.25625785026357795,0.0004926259286576051,0.010052647856669254,0.004587578960623948,0.0018473472324660191,0.0017703744311132683,0.7244987954526316,0.0004926259286576051,0.0,0.0,0,Fish and Meat,0.0
36529,Charles`s Fishy,True,50,1.0,1.0,16522.0,114.0,17.0,178.0,237.0,58.0,2.0,42640.0,160.0,0.0,0.0,25.0,0.6155492033915948,17.0,1,38.96422201092963,-9.417810428852208,59911.0,0.2757756879745476,0.0019028222024632868,0.0029710732634953075,0.0039558672103842014,0.0009681025240602687,3.3382845657250646e-05,0.7117222694125838,0.0026706276525800517,0.0,0.0,0,Fish and Meat,0.0
36602,Terry`s Fishy,True,54,1.0,1.0,14455.0,75.0,,501.0,298.0,211.0,203.0,41846.0,126.0,0.0,0.0,14.0,0.4136759480733736,20.0,1,39.357501648168544,-9.382085850260156,57715.0,0.25045477770860647,0.0012994886425558966,0.00868058413227339,0.005163301539755429,0.003655894714390589,0.00351728259251796,0.725045356485254,0.0021831409194939064,0.0,0.0,0,Fish and Meat,0.0
36877,Edward`s Fishy,True,74,0.0,1.0,11960.0,294.0,17.0,467.0,215.0,42.0,66.0,43379.0,71.0,0.0,0.0,11.0,0.0268326008349036,11.0,1,39.35609278583634,-9.381484636485666,56494.0,0.21170386028536475,0.00520409154882084,0.008266363106460313,0.003805713207471022,0.0007434416498315484,0.0011682654497352904,0.767851317334351,0.0012567704080485701,0.0,0.0,0,Fish and Meat,0.0
36941,Daniel`s Fishy,True,35,1.0,1.0,12699.0,84.0,6.0,58.0,305.0,114.0,60.0,45172.0,58.0,0.0,0.0,31.0,0.411524139872517,8.0,1,39.35652471863716,-9.382193770361088,58550.0,0.21689150864363643,0.0014346709761450082,0.0009906061501953629,0.0052092219967169945,0.0019470534676253684,0.0010247649829607203,0.7715113968383609,0.0009906061501953629,0.0,0.0,0,Fish and Meat,0.0
37261,Rubi`s Fishy,False,61,0.0,1.0,15293.0,501.0,8.0,723.0,372.0,126.0,95.0,43342.0,118.0,0.0,0.0,10.0,0.1333318236841396,11.0,1,39.3571860145411,-9.380286235605473,60570.0,0.2524846867286302,0.008271420130193143,0.011936600307643997,0.0061416532703230525,0.0020802373980126467,0.0015684329588190591,0.7155686452751122,0.001948158833059463,0.0,0.0,0,Fish and Meat,0.0
37310,Sandra`s Fishy,False,70,0.0,1.0,10688.0,293.0,8.0,716.0,259.0,81.0,6.0,39900.0,129.0,0.0,0.0,19.0,0.5115932888946289,12.0,1,39.3566561057444,-9.380671942357235,52072.0,0.2052542239103119,0.005626823316403572,0.01375018940117733,0.004973881361599063,0.0015555381864460387,0.00011522505084785473,0.7662465881382339,0.0024773385932288765,0.0,0.0,0,Fish and Meat,0.0
37536,Joseph`s Fishy,True,30,1.0,1.0,15489.0,78.0,17.0,472.0,284.0,107.0,190.0,38999.0,16.0,0.0,0.0,16.0,0.3026827216662652,10.0,1,39.35593333533792,-9.381453118788848,55635.0,0.2784038324069682,0.001401994894941153,0.008483866543746464,0.0051046993610677875,0.0019232494071628637,0.0034151157697284496,0.7009794731770517,0.00028758869639818524,0.0,0.0,0,Fish and Meat,1.0
37816,Craig`s Fishy,True,53,1.0,1.0,14261.0,39.0,9.0,603.0,338.0,90.0,78.0,46013.0,71.0,0.0,0.0,20.0,0.1821382052879116,21.0,1,39.35603877474094,-9.380333975100852,61493.0,0.23191253770143955,0.0006342184258015667,0.0098059925835473,0.005496559690280245,0.001463580982619,0.0012684368516031335,0.7482639083694228,0.001154602775177211,0.0,0.0,0,Fish and Meat,0.0
37824,Maria`s Fishy,False,64,0.0,1.0,17353.0,73.0,6.0,366.0,132.0,95.0,45.0,36974.0,3.0,0.0,0.0,14.0,0.4568563505905096,19.0,1,39.3557563919513,-9.38123465952229,55041.0,0.31527401114187403,0.0013262838018415722,0.006649587280465965,0.0023982118060696922,0.0017259857695198543,0.0008175722066146678,0.6717536614971273,5.450481377431119e-05,0.0,0.0,0,Fish and Meat,0.0
38226,Kelly`s Fishy,False,49,0.0,1.0,12967.0,40.0,8.0,212.0,342.0,5.0,41.0,47491.0,150.0,0.0,0.0,18.0,0.3501900969204907,14.0,1,38.962322621236574,-9.417986991383271,61248.0,0.21171300096117407,0.000653082443005087,0.003461336947926961,0.0055838548876934934,8.163530537563587e-05,0.0006694095040802141,0.7753884575188646,0.002449059161269076,0.0,0.0,0,Fish and Meat,1.0
38294,Nina`s Fishy,False,84,0.0,1.0,19026.0,228.0,17.0,270.0,120.0,132.0,87.0,41889.0,169.0,0.0,0.0,26.0,0.3866452328456656,10.0,1,38.96399163967845,-9.416123229204992,61921.0,0.3072624299894333,0.003682110482371008,0.004360393992281456,0.001937952885458425,0.0021317481740042677,0.0014050158419573581,0.6764909034913997,0.0027292836470206154,0.0,0.0,0,Fish and Meat,0.0
38403,Annie`s Fishy,False,35,1.0,1.0,15962.0,324.0,17.0,294.0,433.0,77.0,46.0,44021.0,150.0,0.0,0.0,0.0,0.2151846629411804,15.0,1,38.9623115011394,-9.417972628544716,61307.0,0.26036174329819706,0.005284876884388914,0.0047955364321306815,0.00706281386092716,0.0012559738274627974,0.0007503220267959569,0.7180418682953221,0.002446702261291164,0.0,0.0,0,Fish and Meat,0.0
38478,Mary`s Fishy,False,40,1.0,1.0,13437.0,260.0,6.0,184.0,473.0,57.0,87.0,45953.0,74.0,0.0,0.0,9.0,0.422204233626797,13.0,1,39.35654129404234,-9.380793518961497,60525.0,0.22200739826395732,0.0042957448499388925,0.0030400655861106012,0.007814951207773448,0.0009417594478712189,0.0014374223151718602,0.759239858035546,0.0012226350726749157,0.0,0.0,0,Fish and Meat,0.0
38479,David`s Fishy,True,53,1.0,1.0,13231.0,27.0,8.0,139.0,237.0,128.0,76.0,41189.0,74.0,0.0,0.0,23.0,0.4290908678667066,15.0,1,39.35688340634637,-9.381527191498572,55101.0,0.2401226402202065,0.0004900091668011167,0.0025226397846427858,0.004301191575254246,0.0023230064203904792,0.001379285062106847,0.7475180581989331,0.0013429880867882457,0.0,0.0,0,Fish and Meat,0.0
38700,Carolyn`s Fishy,False,77,1.0,1.0,13467.0,288.0,12.0,251.0,428.0,43.0,42.0,39356.0,136.0,0.0,0.0,9.0,0.5507867155225177,18.0,1,39.35738068148339,-9.38040542276362,54011.0,0.2493380516305842,0.005332246147591019,0.004647200635574117,0.00792431024711443,0.0007961339734250479,0.0007776192298570236,0.7286662478631671,0.0025180051252513143,0.0,0.0,0,Fish and Meat,0.0
38870,Lillian`s Fishy,False,55,0.0,1.0,17774.0,96.0,8.0,,250.0,115.0,78.0,44782.0,43.0,0.0,0.0,22.0,0.8384905095188291,12.0,1,38.96362165966478,-9.417980086010692,63138.0,0.2815102978380218,0.0015204787100512036,,0.003959579974091676,0.001821406788082171,0.001235388951916603,0.7092716415990937,0.0006810477555437683,0.0,0.0,0,Fish and Meat,0.0
39077,Derek`s Fishy,True,41,0.0,1.0,15728.0,350.0,,554.0,330.0,184.0,44.0,36845.0,118.0,0.0,0.0,14.0,0.8777991298807868,15.0,1,39.35590311523353,-9.381448914431363,54153.0,0.29043630261734293,0.006463167975335074,0.01023027159524466,0.006093844091030212,0.0033977797356047243,0.0008125125454706949,0.6803869258606308,0.002179010917398682,0.0,0.0,0,Fish and Meat,0.0
39199,Curtis`s Fishy,True,83,1.0,1.0,13233.0,32.0,8.0,785.0,146.0,84.0,137.0,42466.0,141.0,0.0,0.0,12.0,0.5886664670424444,14.0,1,39.35727431060875,-9.38219171617535,57024.0,0.23206014449001394,0.0005611671294249562,0.013766131143705958,0.002560325028001363,0.0014730637147405102,0.002402496772850594,0.744703853692506,0.0024726426640287132,0.0,0.0,0,Fish and Meat,0.0
39207,Cindy`s Fishy,False,29,0.0,1.0,12458.0,16.0,7.0,245.0,259.0,124.0,44.0,39330.0,107.0,0.0,0.0,29.0,0.4959069311368976,11.0,1,39.35702349092134,-9.381021461347158,52583.0,0.23692063272908873,0.00030428079335891956,0.004659299648308455,0.00492554534249751,0.0023581761485316263,0.0008367721817370287,0.7479602251753941,0.0020348778055877745,0.0,0.0,0,Fish and Meat,0.0
39211,Samantha`s Fishy,False,72,0.0,1.0,13680.0,50.0,9.0,115.0,415.0,196.0,58.0,35534.0,133.0,0.0,0.0,27.0,0.2218371542256495,13.0,1,38.96420606039329,-9.417408915849128,50181.0,0.2726130861056802,0.0009963928585733925,0.002291703574718803,0.008270060726159158,0.003905860005607699,0.0011558157159451353,0.7081164767309386,0.002650405003805224,0.0,0.0,0,Fish and Meat,0.0
39232,William`s Fishy,True,74,1.0,1.0,14703.0,341.0,6.0,272.0,452.0,26.0,108.0,42950.0,15.0,0.0,0.0,27.0,0.3999233886309619,17.0,1,39.35752475311228,-9.380798707666973,58867.0,0.24976638018475883,0.0057927181964907,0.0046205846024793855,0.007678324412943684,0.0004416735281781765,0.0018346438862785793,0.7296106936635647,0.0002548116508720249,0.0,0.0,0,Fish and Meat,0.0
39383,Christopher`s Fishy,True,40,0.0,1.0,16711.0,80.0,17.0,884.0,423.0,70.0,63.0,41565.0,35.0,0.0,0.0,36.0,0.5083191384571861,17.0,1,39.357059137372296,-9.38086825595555,59831.0,0.2793033244800648,0.0013370992734369686,0.014774946971478502,0.007069912408297971,0.0011699618642573475,0.0010529656778316128,0.694706641255095,0.0005849809321286738,0.0,0.0,0,Fish and Meat,0.0
39430,Ann`s Fishy,False,40,1.0,1.0,13189.0,228.0,6.0,385.0,358.0,140.0,25.0,45945.0,136.0,0.0,0.0,14.0,0.1654872291707562,16.0,1,38.963796702899536,-9.417756101773106,60406.0,0.21833920167877335,0.0037744588659307243,0.006373537997295302,0.00592656260527719,0.002317650180834655,0.00041386610372047414,0.7606031254174874,0.0022514316042393794,0.0,0.0,0,Fish and Meat,0.0
39748,Patrick`s Fishy,True,82,1.0,1.0,10717.0,474.0,9.0,514.0,183.0,78.0,79.0,43776.0,127.0,0.0,0.0,24.0,0.5540591580980292,16.0,1,39.356218747817074,-9.38068494313476,55948.0,0.1915528362849724,0.008472151198943447,0.009187100667208717,0.0032708938173136096,0.0013941514631172762,0.001412025199823908,0.7824406980695113,0.0022699645617422315,0.0,0.0,0,Fish and Meat,0.0
39801,Barbara`s Fishy,False,76,1.0,1.0,11937.0,122.0,17.0,189.0,439.0,73.0,26.0,46491.0,0.0,0.0,0.0,22.0,0.2834300217557374,17.0,1,38.9637203722178,-9.41754506816346,59277.0,0.20137655391187914,0.0020581334989737167,0.003188419928737971,0.007405906606962801,0.00123150611004165,0.00043861861453538227,0.7843006926294022,0.0,0.0,0.0,0,Fish and Meat,0.0
39915,Meagan`s Fishy,False,73,0.0,1.0,13212.0,140.0,17.0,136.0,261.0,92.0,84.0,43703.0,164.0,0.0,0.0,21.0,0.6882524756414861,15.0,1,39.35675035247019,-9.381600929375397,57792.0,0.22861291725274827,0.0024224802009828,0.00235326648095472,0.00451619523183222,0.00159191556064584,0.0014534881205896801,0.7562118015967951,0.0028377625211512803,0.0,0.0,0,Fish and Meat,0.0
40081,Betty`s Fishy,False,50,1.0,1.0,14027.0,82.0,17.0,18.0,278.0,226.0,99.0,44648.0,88.0,0.0,0.0,8.0,0.6593452027010813,14.0,1,39.35664973693476,-9.38192079955656,59466.0,0.23588264960100735,0.0013789389938891141,0.0003026939254878543,0.004674939515867972,0.0038004903977919484,0.0016648165901831987,0.7508154658434288,0.001479836969051732,0.0,0.0,0,Fish and Meat,0.0
40260,Scott`s Fishy,True,24,0.0,1.0,13184.0,86.0,9.0,269.0,394.0,76.0,196.0,39397.0,135.0,0.0,0.0,14.0,0.0895868535947496,1.0,1,38.96312794603145,-9.417171332279782,53737.0,0.24534301406051434,0.0016003867725427967,0.005005860951325725,0.007332004516068162,0.0014142952873634018,0.0036473931095161415,0.7331446241612624,0.002512235049921832,0.0,0.0,0,Fish and Meat,0.0
40273,Newton`s Fishy,True,51,0.0,1.0,15462.0,496.0,,460.0,442.0,126.0,74.0,38471.0,171.0,0.0,0.0,11.0,0.8540344593197976,12.0,1,38.96245353888407,-9.41703818560895,55702.0,0.2775842379835126,0.008904526066474083,0.008258229819713867,0.007935081696333758,0.0022620368636607547,0.0013284978405626654,0.690657303030896,0.0030699071721110244,0.0,0.0,0,Fish and Meat,0.0
40279,Richard`s Fishy,True,45,0.0,1.0,13592.0,106.0,9.0,617.0,376.0,80.0,57.0,38912.0,159.0,0.0,0.0,35.0,0.4753950166834257,11.0,1,39.35683227690654,-9.381597517682282,53899.0,0.2521753182479604,0.001966640945724235,0.011447334561432576,0.006976009392380305,0.0014842573175277245,0.0010575333387385037,0.7219427592454852,0.0029499614185863523,0.0,0.0,0,Fish and Meat,0.0
40404,Moses`s Fishy,True,31,1.0,1.0,14355.0,132.0,7.0,397.0,325.0,17.0,159.0,40789.0,16.0,0.0,0.0,22.0,0.2404818562655239,8.0,1,38.96355132193746,-9.41756286493145,56190.0,0.25547245853844835,0.0023491720325374563,0.007065312855434622,0.005783946292232374,0.00030254488297830876,0.0028296844937382997,0.7259119548118963,0.0002847481251560553,0.0,0.0,0,Fish and Meat,0.0
40895,William`s Fishy,True,77,1.0,1.0,13776.0,135.0,7.0,81.0,63.0,153.0,170.0,43843.0,136.0,0.0,0.0,22.0,0.0871279889938519,9.0,0,39.35640332466762,-9.381372899181349,58357.0,0.2360641849196866,0.002313346759883688,0.001388008055930213,0.0010795618212790545,0.002621792994534847,0.002913103327260941,0.7512893481005967,0.002330482661808753,0.0,0.0,0,Fish and Meat,0.0
40938,John`s Fishy,True,24,0.0,1.0,13776.0,218.0,17.0,293.0,362.0,96.0,113.0,46912.0,55.0,0.0,0.0,30.0,0.2416145097504712,1.0,0,39.355678893500325,-9.38045802588858,61825.0,0.222822446773563,0.003526081111834838,0.004739182411778017,0.005855235607725741,0.0015527696639272683,0.0018277392919143886,0.7587867757724585,0.0008896076199583307,0.0,0.0,0,Fish and Meat,0.0
41010,Joseph`s Fishy,True,39,1.0,1.0,13349.0,61.0,8.0,373.0,363.0,62.0,207.0,45143.0,87.0,0.0,0.0,0.0,0.572529313267832,16.0,0,39.35696804259965,-9.381712494655426,59645.0,0.22380749034998904,0.0010227175752003394,0.006253666484421748,0.006086007865536446,0.0010394834370888696,0.003470533410925742,0.7568613032339168,0.0014586299843021234,0.0,0.0,0,Fish and Meat,0.0
41076,Carol`s Fishy,False,82,0.0,1.0,15110.0,357.0,12.0,415.0,254.0,72.0,176.0,34035.0,80.0,0.0,0.0,34.0,0.2827136305395791,14.0,0,39.35676592878227,-9.381005176258666,50499.0,0.299213786567301,0.007069445519823062,0.008217982887189274,0.005029801574327893,0.0014257705250063318,0.0034852168389043663,0.6739736085915348,0.0015841894722292576,0.0,0.0,0,Fish and Meat,0.0
41124,Luis`s Fishy,True,78,1.0,1.0,15901.0,511.0,6.0,631.0,389.0,67.0,45.0,42820.0,133.0,0.0,0.0,32.0,0.2406051435540894,16.0,0,39.35640755066286,-9.380420872217137,60497.0,0.2628394361969294,0.008446698440137785,0.010430267545453899,0.0064300698497330696,0.0011074927504681636,0.0007438384144935427,0.7078035757469666,0.002198455758392026,0.0,0.0,0,Fish and Meat,0.0
41132,Thomas`s Fishy,True,81,1.0,1.0,14559.0,105.0,8.0,691.0,341.0,145.0,33.0,42737.0,151.0,0.0,0.0,5.0,0.4382483475986416,12.0,0,39.35620932287652,-9.381522313176012,58762.0,0.2477621170548795,0.001786868760956271,0.011759298226864601,0.005803069023677032,0.002467580669891993,0.0005615873248719708,0.727289621304649,0.0025696874562323516,0.0,0.0,0,Fish and Meat,0.0
41150,Neil`s Fishy,True,40,0.0,1.0,12074.0,290.0,7.0,578.0,238.0,136.0,83.0,34322.0,177.0,0.0,0.0,39.0,0.0,13.0,0,38.96264817450261,-9.417334246775258,47898.0,0.2520772783670971,0.006054531284285088,0.012067307180402692,0.0049688911919305205,0.002839366395388869,0.0017328486089505596,0.716564216342182,0.003695351852822278,0.0,0.0,0,Fish and Meat,0.0
41367,Dolores`s Fishy,False,71,1.0,1.0,14684.0,194.0,9.0,654.0,227.0,176.0,16.0,44099.0,77.0,0.0,0.0,34.0,0.2598613759346925,14.0,0,38.96258100170441,-9.417083593385264,60127.0,0.244216367985037,0.0032265033634634416,0.01087697525621181,0.003775341564464955,0.0029271370720080707,0.0002661033701825519,0.7334307826050223,0.001280622469003531,0.0,0.0,0,Fish and Meat,0.0
41519,Lindsay`s Fishy,False,68,0.0,1.0,14680.0,167.0,9.0,114.0,281.0,82.0,88.0,38525.0,148.0,0.0,0.0,33.0,0.3993336928523802,9.0,0,38.96325164684547,-9.416520916351924,54085.0,0.2714245592262995,0.0030877317023700283,0.0021077928986238514,0.00519552460099388,0.001516131734097858,0.0016270682024464818,0.7123045738551218,0.0027364328859327196,0.0,0.0,0,Fish and Meat,0.0
41726,Christa`s Fishy,False,71,1.0,1.0,15339.0,97.0,10.0,354.0,275.0,71.0,19.0,39343.0,92.0,0.0,0.0,39.0,0.0969179942374163,14.0,0,38.96305398025145,-9.416478707630985,55590.0,0.27593087319106435,0.0017449178368559386,0.00636805066234023,0.004946932011704981,0.0012772079012038314,0.00034178802989961684,0.7077350768600329,0.0016549736184613027,0.0,0.0,0,Fish and Meat,
41862,Marian`s Fishy,False,79,0.0,1.0,10268.0,202.0,8.0,538.0,509.0,110.0,122.0,43117.0,98.0,0.0,0.0,16.0,0.0666689320335495,14.0,0,39.35705001595854,-9.380950990422834,54964.0,0.18681315282491215,0.0036751321455621593,0.009788223239170503,0.009260605257876926,0.0020013095842170174,0.0022196342661316014,0.7844587758425923,0.0017829849023024338,0.0,0.0,0,Fish and Meat,0.0
41936,Carla`s Fishy,False,70,0.0,1.0,11957.0,82.0,7.0,902.0,399.0,111.0,5.0,35901.0,106.0,0.0,0.0,8.0,0.3483464020581752,24.0,0,39.35569731488446,-9.38093630023812,49463.0,0.24173619842383226,0.0016578044886471728,0.0182358493751189,0.00806663403622222,0.0022441011980467826,0.00010108563955165689,0.7258151091088068,0.002143015558495126,0.0,0.0,0,Fish and Meat,0.0
42139,Yetta`s Fishy,False,47,1.0,1.0,15657.0,103.0,17.0,453.0,288.0,65.0,7.0,35631.0,148.0,0.0,0.0,2.0,0.0339852277549742,8.0,0,38.96401291343562,-9.416760039050352,52352.0,0.2990716115770913,0.001967450724432548,0.00865296289483441,0.0055012214430735324,0.001241595117360346,0.00013371024340803723,0.6806042404102536,0.0028270165749127874,0.0,0.0,0,Fish and Meat,0.0
42199,Joan`s Fishy,False,49,1.0,1.0,15816.0,179.0,8.0,277.0,150.0,128.0,168.0,40916.0,106.0,0.0,0.0,20.0,0.412224384805273,17.0,0,38.96381112416012,-9.417027002000657,57740.0,0.27391751404268894,0.0031001033771902707,0.004797366678668743,0.002597851992058886,0.002216833699890249,0.0029095942311059522,0.7086247473805425,0.0018358154077216127,0.0,0.0,0,Fish and Meat,1.0
42300,Darryl`s Fishy,True,76,0.0,1.0,14236.0,146.0,7.0,248.0,294.0,170.0,88.0,39482.0,128.0,0.0,0.0,15.0,0.94991048959587,9.0,0,38.96273495955573,-9.416526410854315,54792.0,0.2598189042526456,0.00266462208632244,0.00452620737950661,0.005365745845060256,0.0031026421553069505,0.0016060735862765392,0.7205795151519354,0.002336107034584057,0.0,0.0,0,Fish and Meat,0.0
42497,Amy`s Fishy,False,79,0.0,1.0,15286.0,196.0,6.0,5.0,258.0,132.0,99.0,50381.0,107.0,0.0,0.0,5.0,0.5816257993557951,14.0,0,38.96235467758344,-9.417183246970216,66464.0,0.22998913246432168,0.0029489644094600974,7.52286839147984e-05,0.003881800090003598,0.001986037255350678,0.0014895279415130084,0.7580192648622917,0.001609893835776686,0.0,0.0,0,Fish and Meat,0.0
42506,Gerald`s Fishy,True,44,1.0,1.0,17129.0,255.0,7.0,805.0,232.0,115.0,40.0,44273.0,54.0,0.0,0.0,27.0,0.0875586866312223,18.0,0,39.35603911790775,-9.380483202227566,62903.0,0.2723081137134773,0.004053860061704519,0.012797479802635835,0.00368821778162921,0.0018282114003765478,0.0006358996175222776,0.7038295941640949,0.0008584644836550746,0.0,0.0,0,Fish and Meat,0.0
42629,David`s Fishy,True,82,0.0,1.0,15263.0,320.0,10.0,103.0,265.0,80.0,29.0,41202.0,41.0,0.0,0.0,23.0,0.6678048961798395,11.0,0,38.96273934803369,-9.416756888699114,57303.0,0.2663559907236984,0.005584348884988764,0.0017974622973557584,0.00462453892038132,0.001396087221247191,0.0005060816177021067,0.7190198211228346,0.0007154947008891853,0.0,0.0,0,Fish and Meat,0.0
42834,Bryan`s Fishy,True,58,0.0,1.0,14495.0,484.0,,495.0,352.0,65.0,19.0,33948.0,132.0,0.0,0.0,18.0,0.420013355407398,15.0,0,39.356693457687605,-9.381939808762578,49990.0,0.2899579335951323,0.00968193445050321,0.009901978415287374,0.007041406873093244,0.0013002597919064228,0.00038007593917264667,0.6790956833175268,0.0026405275774099663,0.0,0.0,0,Fish and Meat,0.0
42855,Fernando`s Fishy,True,61,1.0,1.0,14712.0,26.0,6.0,413.0,267.0,82.0,30.0,39746.0,73.0,0.0,0.0,27.0,0.5794114683915087,12.0,0,38.96259058771461,-9.417410146164393,55349.0,0.2658042122162618,0.0004697464326823551,0.0074617414114543324,0.004823934520238031,0.001481507979998197,0.0005420151146334867,0.7180977582074187,0.0013189034456081508,0.0,0.0,0,Fish and Meat,0.0
